movieId,title,genres,year,imdbId
6820,Ginger Snaps,Drama|Horror|Thriller,2000.0,210070
6821,More American Graffiti,Comedy,1979.0,79576
6827,It's Pat,Comedy,1994.0,110169
6832,Regarding Henry,Drama,1991.0,102768
6835,Alien Contamination,Action|Horror|Sci-Fi,1980.0,82000
6836,"Amazing Transparent Man, The",Sci-Fi,1960.0,53593
6837,Love Affair,Comedy|Drama|Romance,1939.0,31593
6849,Scrooge,Drama|Fantasy|Musical,1970.0,66344
6850,Leap of Faith,Comedy|Drama,1992.0,104695
6851,"Gas, Food, Lodging",Drama|Romance,1992.0,104321
6852,In Cold Blood,Crime|Drama,1967.0,61809
6853,Campus Man,Comedy,1987.0,92717
6856,Yankee Doodle Dandy,Drama|Musical,1942.0,35575
6857,Ninja Scroll (Jûbei ninpûchô),Action|Adventure|Animation|Fantasy,1995.0,107692
6858,Knife in the Water (Nóz w wodzie),Drama,1962.0,56291
6860,Mobsters,Crime|Drama,1991.0,102460
6862,Out of Time,Crime|Drama|Thriller,2003.0,313443
6863,School of Rock,Comedy|Musical,2003.0,332379
6867,"Station Agent, The",Comedy|Drama,2003.0,340377
6868,Wonderland,Crime|Drama|Mystery|Thriller,2003.0,335563
6869,Bus 174 (Ônibus 174),Crime|Documentary,2002.0,340468
6870,Mystic River,Crime|Drama|Mystery,2003.0,327056
6872,"House of the Dead, The",Action|Horror,2003.0,317676
6873,Intolerable Cruelty,Comedy|Romance,2003.0,138524
6874,Kill Bill: Vol. 1,Action|Crime|Thriller,2003.0,266697
6879,Runaway Jury,Drama|Thriller,2003.0,313542
6880,"Texas Chainsaw Massacre, The",Horror,2003.0,324216
6881,Pieces of April,Comedy|Drama,2003.0,311648
6882,Returner (Ritaanaa),Action|Adventure|Sci-Fi,2002.0,339579
6883,Sylvia,Drama|Romance,2003.0,325055
6884,Veronica Guerin,Crime|Drama|Thriller,2003.0,312549
6885,In the Cut,Crime|Drama|Mystery|Romance|Thriller,2003.0,199626
6886,Beyond Borders,Drama|Romance|War,2003.0,294357
6887,Radio,Drama,2003.0,316465
6888,Scary Movie 3,Comedy|Horror,2003.0,306047
6889,Brother Bear,Adventure|Animation|Children,2003.0,328880
6890,Elephant,Drama,2003.0,363589
6893,"Italian Job, The",Action|Comedy|Crime,1969.0,64505
6898,Sweet Sixteen,Drama,2002.0,313670
6899,Alien from L.A.,Sci-Fi,1988.0,92532
6902,Interstate 60,Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller,2002.0,165832
6909,"Eye, The (Gin gwai) (Jian gui)",Thriller,2002.0,325655
6911,"Jolson Story, The",Musical,1946.0,38661
6912,You'll Never Get Rich,Comedy|Musical|Romance,1941.0,34409
6918,"Unvanquished, The (Aparajito)",Drama,1957.0,48956
6920,"Cercle Rouge, Le (Red Circle, The)",Crime|Thriller,1970.0,65531
6927,"Human Stain, The",Drama|Romance|Thriller,2003.0,308383
6932,Shattered Glass,Crime|Drama,2003.0,323944
6934,"Matrix Revolutions, The",Action|Adventure|Sci-Fi|Thriller|IMAX,2003.0,242653
6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup)",Documentary,2003.0,363510
6936,Elf,Children|Comedy|Fantasy,2003.0,319343
6938,Billabong Odyssey,Documentary,2003.0,379713
6939,Gloomy Sunday (Ein Lied von Liebe und Tod),Drama|Romance,1999.0,155722
6942,Love Actually,Comedy|Drama|Romance,2003.0,314331
6944,Father of the Bride,Comedy,1991.0,101862
6945,My Architect: A Son's Journey,Documentary,2003.0,373175
6946,Looney Tunes: Back in Action,Action|Animation|Children|Fantasy,2003.0,318155
6947,Master and Commander: The Far Side of the World,Adventure|Drama|War,2003.0,311113
6948,Tupac: Resurrection,Documentary,2003.0,343121
6949,"Big Empty, The",Comedy|Mystery|Sci-Fi,2003.0,321442
6950,"Missing, The",Adventure|Thriller|Western,2003.0,338188
6951,"Cat in the Hat, The",Children|Comedy,2003.0,312528
6952,Gothika,Horror|Thriller,2003.0,348836
6953,21 Grams,Crime|Drama|Mystery|Romance|Thriller,2003.0,315733
6954,"Barbarian Invasions, The (Les invasions barbares)",Comedy|Crime|Drama|Mystery|Romance,2003.0,338135
6957,Bad Santa,Comedy|Crime,2003.0,307987
6958,"Haunted Mansion, The",Children|Comedy|Fantasy|Horror,2003.0,338094
6959,Timeline,Action|Adventure|Sci-Fi,2003.0,300556
6961,Damage (Fatale),Drama,1992.0,104237
6962,OT: Our Town,Documentary,2002.0,334029
6963,Devil's Playground,Documentary,2002.0,293088
6965,Journeys with George,Documentary,2002.0,312848
6966,Darkman,Action|Crime|Fantasy|Sci-Fi|Thriller,1990.0,99365
6967,Dead of Night,Horror|Mystery,1945.0,37635
6969,"Dernier Combat, Le (Last Battle, The)",Drama|Sci-Fi,1983.0,85426
6970,Desk Set,Comedy|Romance,1957.0,50307
6971,Europa (Zentropa),Drama|Thriller,1991.0,101829
6973,Final Analysis,Drama|Romance|Thriller,1992.0,104265
6974,"Freshman, The",Comedy|Crime,1990.0,99615
6975,Funny Games,Drama|Horror|Thriller,1997.0,119167
6978,Slacker,Comedy|Drama,1991.0,102943
6979,WarGames,Drama|Sci-Fi|Thriller,1983.0,86567
6981,"Ordet (Word, The)",Drama,1955.0,48452
6982,Forbidden Games (Jeux interdits),Drama|War,1952.0,43686
6983,Jane Eyre,Drama|Romance,1944.0,36969
6984,"Tale of Two Cities, A",Drama,1935.0,27075
6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La)",Drama,1928.0,19254
6986,Ben-Hur: A Tale of the Christ,Adventure|Drama|Romance,1925.0,16641
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das)",Crime|Fantasy|Horror,1920.0,10323
6989,Gorky Park,Crime|Drama|Thriller,1983.0,85615
6990,The Great Train Robbery,Action|Adventure|Comedy|Crime|Drama,1978.0,79240
6992,Guarding Tess,Comedy|Drama,1994.0,109951
6993,Hannah and Her Sisters,Comedy|Drama|Romance,1986.0,91167
6994,"Hard Way, The",Action|Comedy,1991.0,102004
6996,Highlander II: The Quickening,Action|Sci-Fi,1991.0,102034
6997,Hoffa,Crime|Drama,1992.0,104427
6998,House of Cards,Drama,1993.0,107148
6999,Housesitter,Comedy|Romance,1992.0,104452
7000,Hudson Hawk,Action|Adventure|Comedy,1991.0,102070
7001,Invasion of the Body Snatchers,Horror|Mystery|Sci-Fi|Thriller,1978.0,77745
7004,Kindergarten Cop,Action|Comedy|Crime|Thriller,1990.0,99938
7005,King Ralph,Comedy,1991.0,102216
7007,"Last Boy Scout, The",Action|Comedy|Crime|Drama|Thriller,1991.0,102266
7008,Last Tango in Paris (Ultimo tango a Parigi),Drama|Romance,1972.0,70849
7009,Lorenzo's Oil,Drama,1992.0,104756
7010,"Lover, The (Amant, L')",Drama|Romance,1992.0,101316
7012,Mr. Destiny,Comedy|Fantasy,1990.0,100201
7013,"Night of the Hunter, The",Drama|Film-Noir|Thriller,1955.0,48424
7015,Only the Lonely,Comedy|Romance,1991.0,102598
7016,Over the Top,Action|Drama,1987.0,93692
7017,Passenger 57,Action|Thriller,1992.0,105104
7018,Presumed Innocent,Crime|Drama|Thriller,1990.0,100404
7019,Project X,Comedy|Drama,1987.0,93793
7020,Proof,Comedy|Drama|Romance,1991.0,102721
7022,Battle Royale (Batoru rowaiaru),Action|Drama|Horror|Thriller,2000.0,266308
7023,"Wedding Banquet, The (Xi yan)",Comedy|Drama|Romance,1993.0,107156
7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma)",Drama,1976.0,73650
7025,"Midnight Clear, A",Drama|War,1992.0,102443
7026,Summer School,Comedy,1987.0,94072
7027,Silverado,Action|Western,1985.0,90022
7028,Quick Change,Comedy|Crime,1990.0,100449
7030,Radio Flyer,Drama,1992.0,105211
7031,"Real McCoy, The",Action|Crime|Drama|Thriller,1993.0,107927
7032,Revenge,Drama|Romance|Thriller,1990.0,100485
7033,"Secret of My Succe$s, The (a.k.a. The Secret of My Success)",Comedy|Romance,1987.0,93936
7034,Show Me Love (Fucking Åmål),Drama|Romance,1998.0,150662
7036,Teen Wolf,Comedy|Fantasy,1985.0,90142
7037,High Heels (Tacones lejanos),Comedy|Drama,1991.0,103030
7038,Things You Can Tell Just by Looking at Her,Drama|Romance,2000.0,210358
7040,To Live and Die in L.A.,Action|Crime|Drama|Thriller,1985.0,90180
7041,Trapped in Paradise,Comedy|Crime,1994.0,111477
7044,Wild at Heart,Crime|Drama|Mystery|Romance|Thriller,1990.0,100935
7045,"Witches, The",Children|Fantasy,1990.0,100944
7046,"Witches of Eastwick, The",Comedy|Fantasy|Horror|Thriller,1987.0,94332
7047,Year of the Dragon,Action|Crime|Drama,1985.0,90350
7048,Nothing to Lose,Action|Adventure|Comedy|Crime,1997.0,119807
7049,Flying Down to Rio,Comedy|Musical|Romance,1933.0,24025
7050,Follow the Fleet,Comedy|Musical|Romance,1936.0,27630
7051,"What's New, Pussycat",Comedy,1965.0,59903
7052,Mary of Scotland,Drama,1936.0,27948
7053,Roberta,Comedy|Musical|Romance,1935.0,26942
7054,Little Women,Drama,1949.0,41594
7055,Swing Time,Comedy|Musical|Romance,1936.0,28333
7056,"Public Enemy, The",Action|Crime|Drama,1931.0,22286
7057,"Midsummer Night's Dream, A",Comedy|Fantasy|Romance,1935.0,26714
7058,Life with Father,Comedy,1947.0,39566
7059,National Velvet,Children|Drama,1944.0,37120
7060,Jesus Christ Superstar,Drama|Musical,1973.0,70239
7061,Dark Victory,Drama|Romance,1939.0,31210
7062,Birdman of Alcatraz,Drama,1962.0,55798
7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes)",Adventure|Drama,1972.0,68182
7064,Beauty and the Beast (La belle et la bête),Drama|Fantasy,1946.0,38348
7065,"Birth of a Nation, The",Drama|War,1915.0,4972
7067,Juliet of the Spirits (Giulietta degli spiriti),Comedy|Drama|Fantasy|Romance,1965.0,59229
7069,"Macbeth (a.k.a. Tragedy of Macbeth, The)",Drama,1971.0,67372
7070,Red River,Action|Adventure|Western,1948.0,40724
7071,"Woman Under the Influence, A",Drama,1974.0,72417
7072,Stagecoach,Action|Drama|Romance|Western,1939.0,31971
7073,"Shot in the Dark, A",Comedy|Crime|Mystery,1964.0,58586
7074,"Navigator, The",Comedy,1924.0,15163
7075,"Court Jester, The",Adventure|Comedy|Musical,1956.0,49096
7076,Bullitt,Action|Crime|Drama|Thriller,1968.0,62765
7078,Jezebel,Drama,1938.0,30287
7079,"Hunchback of Notre Dame, The",Drama,1939.0,31455
7080,42nd Street,Drama|Musical|Romance,1933.0,24034
7082,That Touch of Mink,Comedy|Romance,1962.0,56575
7083,Sweet Dreams,Drama,1985.0,90110
7084,"Play It Again, Sam",Comedy|Romance,1972.0,69097
7085,Send Me No Flowers,Comedy|Romance,1964.0,58571
7086,Pygmalion,Comedy|Drama,1938.0,30637
7087,"Passage to India, A",Adventure|Drama,1984.0,87892
7088,Black Orpheus (Orfeu Negro),Drama|Romance,1959.0,53146
7089,Amarcord,Comedy|Drama,1973.0,71129
7090,Hero (Ying xiong),Action|Adventure|Drama,2002.0,299977
7091,Horse Feathers,Comedy,1932.0,23027
7092,Anna Karenina,Drama|Romance,1935.0,26071
7093,"Front Page, The",Comedy,1974.0,71524
7096,Rivers and Tides,Documentary,2001.0,307385
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika),Adventure|Animation|Drama|Fantasy|Sci-Fi,1984.0,87544
7101,Doc Hollywood,Comedy|Romance,1991.0,101745
7102,Dragnet,Comedy|Crime|Drama,1987.0,92925
7103,Madhouse,Comedy,1990.0,100087
7104,1941,Comedy|War,1979.0,78723
7107,Foul Play,Comedy|Thriller,1978.0,77578
7108,Crime Story (Zhong an zu),Action|Crime|Drama,1993.0,108656
7109,Beyond the Clouds (Al di là delle nuvole),Drama|Romance,1996.0,114086
7114,"Collector, The",Drama|Horror|Thriller,1965.0,59043
7115,Deep Red (Profondo rosso),Horror|Mystery|Thriller,1975.0,73582
7116,Diabolique (Les diaboliques),Horror|Mystery|Thriller,1955.0,46911
7117,Leprechaun,Comedy|Horror,1993.0,107387
7118,Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa),Animation|Drama|Sci-Fi|War,1987.0,93207
7121,Adam's Rib,Comedy|Romance,1949.0,41090
7122,King of Hearts,Comedy|Drama|War,1966.0,60908
7123,Naked Lunch,Drama|Fantasy|Mystery|Sci-Fi,1991.0,102511
7124,Grass,Documentary,1999.0,214730
7125,Spring Forward,Drama,1999.0,156096
7127,Run,Action|Drama|Thriller,1991.0,102818
7131,"Summer Place, A",Drama,1959.0,53320
7132,"Night at the Opera, A",Comedy|Musical|Romance,1935.0,26778
7134,"Element of Crime, The (Forbrydelsens Element)",Drama|Thriller,1984.0,87280
7137,"Cooler, The",Comedy|Drama|Romance,2003.0,318374
7139,In America,Drama|Romance,2002.0,298845
7141,My Flesh and Blood,Documentary,2003.0,342804
7142,Honey,Drama|Romance,2003.0,322589
7143,"Last Samurai, The",Action|Adventure|Drama|War,2003.0,325710
7147,Big Fish,Drama|Fantasy|Romance,2003.0,319061
7149,Something's Gotta Give,Comedy|Drama|Romance,2003.0,337741
7150,Stuck on You,Comedy,2003.0,338466
7151,Girl with a Pearl Earring,Drama|Romance,2003.0,335119
7153,"Lord of the Rings: The Return of the King, The",Action|Adventure|Drama|Fantasy,2003.0,167260
7154,Mona Lisa Smile,Drama|Romance,2003.0,304415
7155,Calendar Girls,Comedy,2003.0,337909
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The",Documentary|War,2003.0,317910
7158,House of Sand and Fog,Drama,2003.0,315983
7160,Monster,Crime|Drama,2003.0,340855
7161,Cheaper by the Dozen,Children|Comedy,2003.0,349205
7162,Cold Mountain,Drama|Romance|War,2003.0,159365
7163,Paycheck,Action|Sci-Fi|Thriller,2003.0,338337
7164,Peter Pan,Action|Adventure|Children|Fantasy,2003.0,316396
7165,"Company, The",Drama|Musical,2003.0,335013
7167,Japanese Story,Drama,2003.0,304229
7169,Chasing Liberty,Comedy|Romance,2004.0,360139
7171,Aileen: Life and Death of a Serial Killer,Documentary,2003.0,364930
7173,Along Came Polly,Comedy|Romance,2004.0,343135
7175,Torque,Action|Crime,2004.0,329691
7176,Crimson Gold (Talaye sorgh),Drama,2003.0,371280
7177,Osama,Drama,2003.0,368913
7178,"Great Gatsby, The",Drama,1974.0,71577
7179,Wuthering Heights,Drama|Romance,1992.0,104181
7181,Ship of Fools,Drama,1965.0,59712
7184,This Property is Condemned,Drama|Romance,1966.0,61089
7190,Jane Eyre,Drama,1970.0,65911
7191,Blame It on the Bellboy,Comedy,1992.0,103827
7192,Only the Strong,Action,1993.0,107750
7193,"Adventures of Ford Fairlane, The",Action|Comedy,1990.0,98987
7202,Beyond Re-Animator,Horror,2003.0,222812
7205,"Wind and the Lion, The",Adventure,1975.0,73906
7206,Mon Oncle (My Uncle),Comedy,1958.0,50706
7208,Dr. Jekyll and Mr. Hyde,Drama|Horror,1941.0,33553
7209,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les)",Comedy,1953.0,46487
7211,People Will Talk,Comedy|Romance,1951.0,43915
7212,I Was a Male War Bride,Comedy|Romance,1949.0,41498
7215,To Have and Have Not,Adventure|Drama|Romance|Thriller|War,1944.0,37382
7216,High Sierra,Crime|Drama|Film-Noir|Thriller,1941.0,33717
7217,Dark Passage,Crime|Drama|Film-Noir|Romance|Thriller,1947.0,39302
7218,"Ox-Bow Incident, The",Drama|Western,1943.0,36244
7219,They Drive by Night,Drama,1940.0,33149
7222,Reefer Madness (a.k.a. Tell Your Children),Comedy|Drama,1938.0,28346
7223,D.O.A.,Drama|Film-Noir|Mystery,1950.0,42369
7225,Pumping Iron,Documentary,1977.0,76578
7228,Cool World,Animation|Comedy|Fantasy,1992.0,104009
7234,"Strada, La",Drama,1954.0,47528
7235,Ichi the Killer (Koroshiya 1),Action|Comedy|Crime|Drama|Horror|Thriller,2001.0,296042
7236,"Boy and His Dog, A",Sci-Fi,1975.0,72730
7238,Ashes and Diamonds (Popiól i diament),Drama|War,1958.0,52080
7243,Intolerance: Love's Struggle Throughout the Ages,Drama,1916.0,6864
7245,Tormented,Horror|Thriller,1960.0,54393
7247,Chitty Chitty Bang Bang,Adventure|Children|Comedy|Fantasy|Musical,1968.0,62803
7248,"Suriyothai (a.k.a. Legend of Suriyothai, The)",Action|Adventure|Drama|War,2001.0,290879
7251,Where the Day Takes You,Drama,1992.0,105810
7254,The Butterfly Effect,Drama|Sci-Fi|Thriller,2004.0,289879
7255,Win a Date with Tad Hamilton!,Comedy|Romance,2004.0,335559
7256,Touching the Void,Adventure|Documentary,2003.0,379557
7257,"Big Bounce, The",Comedy|Crime|Thriller,2004.0,315824
7258,"Perfect Score, The",Comedy|Crime,2004.0,314498
7259,You Got Served,Drama|Musical,2004.0,365957
7260,Latter Days,Comedy|Drama|Romance,2003.0,345551
7261,Barbershop 2: Back in Business,Comedy,2004.0,337579
7262,Catch That Kid,Action|Adventure|Children|Comedy|Crime,2004.0,337917
7263,Miracle,Drama,2004.0,349825
7264,An Amazing Couple,Comedy|Romance,2002.0,234940
7265,"Dreamers, The",Drama,2003.0,309987
7266,"Lost Skeleton of Cadavra, The",Comedy|Horror|Sci-Fi,2002.0,307109
7282,"Hip Hop Witch, Da",Comedy|Horror|Thriller,2000.0,245943
7285,Thirteen,Drama,2003.0,328538
7292,Best Defense,Comedy|War,1984.0,86955
7293,50 First Dates,Comedy|Romance,2004.0,343660
7294,Welcome to Mooseport,Comedy,2004.0,361925
7297,Kitchen Stories (Salmer fra kjøkkenet),Comedy|Drama,2003.0,323872
7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran),Drama,2003.0,329388
7301,Diary of a Country Priest (Journal d'un curé de campagne),Drama,1951.0,42619
7302,"Thief of Bagdad, The",Action|Adventure|Fantasy,1924.0,15400
7303,The Diary of Anne Frank,Drama|War,1959.0,52738
7304,Allegro non troppo,Animation|Comedy|Fantasy|Musical,1977.0,74121
7305,Black Widow,Crime|Drama|Mystery|Thriller,1987.0,90738
7306,"Herod's Law (Ley de Herodes, La)",Comedy|Crime|Mystery,2000.0,221344
7307,Flesh & Blood,Action|Adventure|Drama|War,1985.0,89153
7308,King Solomon's Mines,Adventure|Comedy,1985.0,89421
7310,Raw Deal,Action,1986.0,91828
7311,"Goodbye, Mr. Chips",Drama|Romance,1939.0,31385
7312,"Follow Me, Boys!",Comedy|Drama,1966.0,60420
7315,Against the Ropes,Comedy|Drama,2004.0,312329
7316,Confessions of a Teenage Drama Queen,Comedy,2004.0,361467
7317,EuroTrip,Adventure|Comedy,2004.0,356150
7318,"Passion of the Christ, The",Drama,2004.0,335345
7319,Club Dread,Comedy|Horror,2004.0,331953
7320,Dirty Dancing: Havana Nights,Romance,2004.0,338096
7321,Twisted,Thriller,2004.0,315297
7323,"Good bye, Lenin!",Comedy|Drama,2003.0,301357
7324,Hidalgo,Adventure|Drama,2004.0,317648
7325,Starsky & Hutch,Action|Comedy|Crime|Thriller,2004.0,335438
7326,"Reckoning, The",Crime|Drama,2004.0,258816
7327,Persona,Drama,1966.0,60827
7328,"Passion of Anna, The (Passion, En)",Drama,1969.0,64793
7333,"Corbeau, Le (Raven, The)",Crime|Drama|Thriller,1943.0,35753
7335,Pickup on South Street,Film-Noir,1953.0,46187
7336,"Damned, The (La Caduta degli dei)",Drama|War,1969.0,64118
7340,Just One of the Guys,Comedy,1985.0,89393
7344,"Wrong Arm of the Law, The",Comedy|Crime,1963.0,56704
7345,Agent Cody Banks 2: Destination London,Action|Adventure|Children|Comedy,2004.0,358349
7346,"Girl Next Door, The",Comedy|Romance,2004.0,265208
7347,Secret Window,Mystery|Thriller,2004.0,363988
7348,Spartan,Thriller,2004.0,360009
7349,Broken Wings (Knafayim Shvurot),Drama,2002.0,317842
7352,Wilbur Wants to Kill Himself,Comedy|Drama|Romance,2002.0,329767
7354,Mad Dog and Glory,Comedy|Drama|Romance,1993.0,107473
7357,Peyton Place,Drama|Romance,1957.0,50839
7360,Dawn of the Dead,Action|Drama|Horror|Thriller,2004.0,363547
7361,Eternal Sunshine of the Spotless Mind,Drama|Romance|Sci-Fi,2004.0,338013
7362,Taking Lives,Crime|Drama|Thriller,2004.0,364045
7364,Intermission,Comedy|Crime|Drama,2003.0,332658
7366,Jersey Girl,Comedy|Drama|Romance,2004.0,300051
7367,"Ladykillers, The",Comedy|Crime,2004.0,335245
7368,Never Die Alone,Crime|Drama|Thriller,2004.0,354766
7369,Scooby-Doo 2: Monsters Unleashed,Action|Adventure|Children|Comedy|Mystery,2004.0,331632
7371,Dogville,Drama|Mystery|Thriller,2003.0,276919
7372,Ned Kelly,Drama,2003.0,277941
7373,Hellboy,Action|Adventure|Fantasy|Horror,2004.0,167190
7375,"Prince & Me, The",Comedy|Romance,2004.0,337697
7376,Walking Tall,Action,2004.0,351977
7377,"United States of Leland, The",Crime|Drama,2003.0,301976
7379,The Alamo,Drama|War|Western,2004.0,318974
7380,Ella Enchanted,Comedy|Fantasy|Romance,2004.0,327679
7381,"Whole Ten Yards, The",Action|Comedy|Crime,2004.0,327247
7382,I'm Not Scared (Io non ho paura),Drama|Mystery|Thriller,2003.0,326977
7386,"Ten Commandments, The",Adventure|Drama,1956.0,49833
7387,Dawn of the Dead,Action|Drama|Horror,1978.0,77402
7390,Prey for Rock & Roll,Drama|Musical,2003.0,307351
7394,Those Magnificent Men in Their Flying Machines,Action|Adventure|Comedy,1965.0,59797
7395,Cheaper by the Dozen,Comedy|Drama,1950.0,42327
7396,Scenes From a Marriage (Scener ur ett äktenskap),Drama,1973.0,70644
7411,Munchies,Comedy|Horror,1987.0,93582
7414,Going in Style,Comedy|Drama,1979.0,79219
7419,After Hours,Comedy|Thriller,1985.0,88680
7438,Kill Bill: Vol. 2,Action|Drama|Thriller,2004.0,378194
7439,"Punisher, The",Action|Crime|Thriller,2004.0,330793
7440,Paper Clips,Documentary,2004.0,380615
7443,This So-Called Disaster,Documentary,2003.0,308488
7444,13 Going on 30,Comedy|Fantasy|Romance,2004.0,337563
7445,Man on Fire,Action|Crime|Drama|Mystery|Thriller,2004.0,328107
7448,Envy,Comedy,2004.0,326856
7449,Godsend,Drama|Horror|Thriller,2004.0,335121
7450,Laws of Attraction,Comedy|Romance,2004.0,323033
7451,Mean Girls,Comedy,2004.0,377092
7454,Van Helsing,Action|Adventure|Fantasy|Horror,2004.0,338526
7455,"Mudge Boy, The",Drama,2003.0,339419
7457,Breakin' All the Rules,Comedy|Romance,2004.0,349169
7458,Troy,Action|Adventure|Drama|War,2004.0,332452
7459,Carandiru,Crime|Drama,2003.0,293007
7460,Coffee and Cigarettes,Comedy|Drama,2003.0,379217
7477,Eye See You (D-Tox),Horror|Thriller,2002.0,160184
7479,Watch on the Rhine,Drama,1943.0,36515
7481,Enemy Mine,Adventure|Drama|Sci-Fi,1985.0,89092
7482,Enter the Dragon,Action|Crime,1973.0,70034
7486,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit),Drama|Romance,1997.0,118845
7487,Henry & June,Drama,1990.0,99762
7492,Martin,Drama|Horror,1977.0,77914
7493,"Three Faces of Eve, The",Drama,1957.0,51077
7541,100 Girls,Comedy|Romance,2000.0,214388
7560,Fail-Safe,Drama|Thriller|War,1964.0,58083
7561,Paperhouse,Fantasy|Horror|Thriller,1988.0,98061
7562,Dobermann,Action|Crime,1997.0,118996
7564,Kwaidan (Kaidan),Horror,1964.0,58279
7566,28 Up,Documentary,1985.0,88650
7569,You Only Live Twice,Action|Adventure|Sci-Fi|Thriller,1967.0,62512
7570,Octopussy,Action|Adventure|Thriller,1983.0,86034
7572,Wit,Drama,2001.0,243664
7573,Never Say Never Again,Action|Adventure|Thriller,1983.0,86006
7579,Pride and Prejudice,Comedy|Drama|Romance,1940.0,32943
7581,"Fountainhead, The",Drama,1949.0,41386
7584,Woman of the Year,Comedy|Romance,1942.0,35567
7587,"Samouraï, Le (Godson, The)",Crime|Drama|Thriller,1967.0,62229
7614,Oklahoma!,Musical|Romance|Western,1955.0,48445
7615,Desert Hearts,Drama,1985.0,89015
7616,Body Double,Mystery|Thriller,1984.0,86984
7618,Chaplin,Drama,1992.0,103939
7619,"Miracle Worker, The",Drama,1962.0,56241
7620,Monster in a Box,Comedy|Drama,1992.0,102467
7624,School Ties,Drama,1992.0,105327
7636,Raising Cain,Horror|Thriller,1992.0,105217
7646,Rose Red,Horror|Mystery|Thriller,2002.0,259153
7647,Noises Off...,Comedy,1992.0,105017
7649,Babylon 5: In the Beginning,Adventure|Sci-Fi,1998.0,120711
7650,"Witchfinder General (Conquerer Worm, The)",Horror,1968.0,63285
7657,Versus,Action|Comedy|Fantasy|Horror,2000.0,275773
7669,Pride and Prejudice,Drama|Romance,1995.0,112130
7698,"China Syndrome, The",Drama|Thriller,1979.0,78966
7700,"Wages of Fear, The (Salaire de la peur, Le)",Action|Adventure|Drama|Thriller,1953.0,46268
7701,Look Who's Talking Too,Comedy|Romance,1990.0,100050
7702,"Bells of St. Mary's, The",Drama,1945.0,37536
7704,"Delta Force, The",Action,1986.0,90927
7705,Pat and Mike,Comedy|Romance,1952.0,45012
7706,Animal Crackers,Comedy|Musical,1930.0,20640
7707,"He Said, She Said",Comedy|Drama|Romance,1991.0,102011
7708,Bedazzled,Comedy|Fantasy,1967.0,61391
7713,Cat People,Drama|Horror|Romance|Thriller,1942.0,34587
7714,Camelot,Drama|Musical|Romance,1967.0,61439
7716,"Lonely Guy, The",Comedy,1984.0,87635
7720,"Four Musketeers, The",Action|Adventure|Comedy|Romance,1974.0,73012
7727,Protocol,Comedy,1984.0,87951
7728,"Postman Always Rings Twice, The",Crime|Drama|Film-Noir|Thriller,1946.0,38854
7730,Matinee,Comedy|Drama,1993.0,107529
7742,Baxter,Drama|Horror,1989.0,94713
7743,Explorers,Adventure|Children|Sci-Fi,1985.0,89114
7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte)",Drama,1993.0,107617
7748,Pierrot le fou,Crime|Drama,1965.0,59592
7749,Weekend (a.k.a. Le Week-end) (Week End),Drama,1967.0,62480
7753,Tuesdays with Morrie,Drama,1999.0,207805
7756,Alexander Nevsky (Aleksandr Nevskiy),Action|Drama|War,1938.0,29850
7757,Jason and the Argonauts,Action|Adventure|Fantasy,1963.0,57197
7762,"Tinker, Tailor, Soldier, Spy",Drama|Thriller,1979.0,80297
7766,Throne of Blood (Kumonosu jô),Action|Drama|Thriller|War,1957.0,50613
7767,"Best of Youth, The (La meglio gioventù)",Drama,2003.0,346336
7772,Undercurrent,Film-Noir|Thriller,1946.0,39066
7773,"Bang, Bang, You're Dead",Drama,2002.0,288439
7781,Twister,Comedy,1990.0,96321
7782,Sniper,Action|Drama,1993.0,108171
7786,Genghis Blues,Documentary,1999.0,187859
7789,"11'09""01 - September 11",Drama,2002.0,328802
7792,"Parallax View, The",Thriller,1974.0,71970
7802,"Warriors, The",Action|Adventure|Crime|Thriller,1979.0,80120
7810,Babylon 5: A Call to Arms,Adventure|Sci-Fi,1999.0,146455
7811,Babylon 5: The River of Souls,Drama|Sci-Fi,1998.0,146247
7812,Babylon 5: Thirdspace,Drama|Sci-Fi,1998.0,121804
7815,True Stories,Comedy|Musical,1986.0,92117
7820,"Virgin Spring, The (Jungfrukällan)",Crime|Drama,1960.0,53976
7822,Mogambo,Adventure|Drama|Romance,1953.0,46085
7826,"Secret Life of Walter Mitty, The",Comedy|Romance|Thriller,1947.0,39808
7831,Another Thin Man,Comedy|Crime|Drama|Mystery|Romance,1939.0,31047
